Year, Pace (seconds), Total Time (seconds), Total Time (minutes)
2022, 827, 10833, 180.55
2022, 828, 10846, 180.77
2022, 832, 10899, 181.65
2022, 832, 10899, 181.65
2022, 834, 10925, 182.08
2022, 838, 10977, 182.95
2022, 839, 10990, 183.17
2022, 841, 11017, 183.62
2022, 842, 11030, 183.83
2022, 849, 11121, 185.35
2022, 849, 11121, 185.35
2022, 852, 11161, 186.02
2022, 855, 11200, 186.67
2022, 856, 11213, 186.88
2022, 856, 11213, 186.88
2022, 856, 11213, 186.88
2022, 857, 11226, 187.10
2022, 857, 11226, 187.10
2022, 857, 11226, 187.10
2022, 859, 11252, 187.53
2022, 861, 11279, 187.98
2022, 866, 11344, 189.07
2022, 866, 11344, 189.07
2022, 874, 11449, 190.82
2022, 874, 11449, 190.82
2022, 878, 11501, 191.68
2022, 878, 11501, 191.68
2022, 884, 11580, 193.00
2022, 885, 11593, 193.22
2022, 887, 11619, 193.65
2022, 888, 11632, 193.87
2022, 889, 11645, 194.08
2022, 892, 11685, 194.75
2022, 894, 11711, 195.18
2022, 894, 11711, 195.18
2022, 894, 11711, 195.18
2022, 899, 11776, 196.27
2022, 899, 11776, 196.27
2022, 902, 11816, 196.93
2022, 902, 11816, 196.93
2022, 911, 11934, 198.90
2022, 915, 11986, 199.77
2022, 917, 12012, 200.20
2022, 922, 12078, 201.30
2022, 924, 12104, 201.73
2022, 940, 12314, 205.23
2022, 942, 12340, 205.67
2022, 942, 12340, 205.67
2022, 945, 12379, 206.32
2022, 945, 12379, 206.32
2022, 945, 12379, 206.32
2022, 945, 12379, 206.32
2022, 947, 12405, 206.75
2022, 955, 12510, 208.50
2022, 956, 12523, 208.72
2022, 960, 12576, 209.60
2022, 963, 12615, 210.25
2022, 966, 12654, 210.90
2022, 974, 12759, 212.65
2022, 974, 12759, 212.65
2022, 974, 12759, 212.65
2022, 974, 12759, 212.65
2022, 977, 12798, 213.30
2022, 979, 12824, 213.73
2022, 979, 12824, 213.73
2022, 1003, 13139, 218.98
2022, 1013, 13270, 221.17
2022, 1013, 13270, 221.17
2022, 1016, 13309, 221.82
2022, 1024, 13414, 223.57
2022, 1086, 14226, 237.10
2022, 1101, 14423, 240.38
2022, 1103, 14449, 240.82
2022, 1105, 14475, 241.25
2022, 3425, 44867, 747.78
2022, 4136, 54181, 903.02
2022, 4933, 64622, 1077.03
2022, 5084, 66600, 1110.00
2022, 5084, 66600, 1110.00
2022, 6529, 85529, 1425.48
2022, 7255, 95040, 1584.00
2022, 1729, 22649, 377.48
2019, 310, 4061, 67.68
2019, 313, 4100, 68.33
2019, 314, 4113, 68.55
2019, 317, 4152, 69.20
2019, 321, 4205, 70.08
2019, 327, 4283, 71.38
2019, 332, 4349, 72.48
2019, 334, 4375, 72.92
2019, 342, 4480, 74.67
2019, 343, 4493, 74.88
2019, 343, 4493, 74.88
2019, 344, 4506, 75.10
2019, 346, 4532, 75.53
2019, 346, 4532, 75.53
2019, 352, 4611, 76.85
2019, 353, 4624, 77.07
2019, 353, 4624, 77.07
2019, 353, 4624, 77.07
2019, 353, 4624, 77.07
2019, 362, 4742, 79.03
2019, 362, 4742, 79.03
2019, 364, 4768, 79.47
2019, 365, 4781, 79.68
2019, 366, 4794, 79.90
2019, 369, 4833, 80.55
2019, 371, 4860, 81.00
2019, 372, 4873, 81.22
2019, 372, 4873, 81.22
2019, 372, 4873, 81.22
2019, 379, 4964, 82.73
2019, 380, 4978, 82.97
2019, 381, 4991, 83.18
2019, 381, 4991, 83.18
2019, 383, 5017, 83.62
2019, 384, 5030, 83.83
2019, 384, 5030, 83.83
2019, 385, 5043, 84.05
2019, 385, 5043, 84.05
2019, 387, 5069, 84.48
2019, 388, 5082, 84.70
2019, 389, 5095, 84.92
2019, 389, 5095, 84.92
2019, 389, 5095, 84.92
2019, 390, 5109, 85.15
2019, 390, 5109, 85.15
2019, 391, 5122, 85.37
2019, 392, 5135, 85.58
2019, 393, 5148, 85.80
2019, 393, 5148, 85.80
2019, 394, 5161, 86.02
2019, 395, 5174, 86.23
2019, 396, 5187, 86.45
2019, 400, 5240, 87.33
2019, 400, 5240, 87.33
2019, 401, 5253, 87.55
2019, 403, 5279, 87.98
2019, 405, 5305, 88.42
2019, 405, 5305, 88.42
2019, 407, 5331, 88.85
2019, 410, 5371, 89.52
2019, 411, 5384, 89.73
2019, 411, 5384, 89.73
2019, 411, 5384, 89.73
2019, 411, 5384, 89.73
2019, 412, 5397, 89.95
2019, 416, 5449, 90.82
2019, 417, 5462, 91.03
2019, 419, 5488, 91.47
2019, 419, 5488, 91.47
2019, 419, 5488, 91.47
2019, 420, 5502, 91.70
2019, 420, 5502, 91.70
2019, 421, 5515, 91.92
2019, 421, 5515, 91.92
2019, 421, 5515, 91.92
2019, 422, 5528, 92.13
2019, 422, 5528, 92.13
2019, 424, 5554, 92.57
2019, 424, 5554, 92.57
2019, 425, 5567, 92.78
2019, 425, 5567, 92.78
2019, 426, 5580, 93.00
2019, 427, 5593, 93.22
2019, 428, 5606, 93.43
2019, 428, 5606, 93.43
2019, 429, 5619, 93.65
2019, 430, 5633, 93.88
2019, 432, 5659, 94.32
2019, 433, 5672, 94.53
2019, 434, 5685, 94.75
2019, 435, 5698, 94.97
2019, 436, 5711, 95.18
2019, 437, 5724, 95.40
2019, 437, 5724, 95.40
2019, 437, 5724, 95.40
2019, 438, 5737, 95.62
2019, 438, 5737, 95.62
2019, 439, 5750, 95.83
2019, 439, 5750, 95.83
2019, 439, 5750, 95.83
2019, 439, 5750, 95.83
2019, 440, 5764, 96.07
2019, 441, 5777, 96.28
2019, 441, 5777, 96.28
2019, 441, 5777, 96.28
2019, 443, 5803, 96.72
2019, 444, 5816, 96.93
2019, 444, 5816, 96.93
2019, 445, 5829, 97.15
2019, 445, 5829, 97.15
2019, 445, 5829, 97.15
2019, 446, 5842, 97.37
2019, 447, 5855, 97.58
2019, 448, 5868, 97.80
2019, 448, 5868, 97.80
2019, 449, 5881, 98.02
2019, 449, 5881, 98.02
2019, 450, 5895, 98.25
2019, 450, 5895, 98.25
2019, 450, 5895, 98.25
2019, 450, 5895, 98.25
2019, 450, 5895, 98.25
2019, 451, 5908, 98.47
2019, 452, 5921, 98.68
2019, 452, 5921, 98.68
2019, 452, 5921, 98.68
2019, 452, 5921, 98.68
2019, 452, 5921, 98.68
2019, 452, 5921, 98.68
2019, 453, 5934, 98.90
2019, 454, 5947, 99.12
2019, 454, 5947, 99.12
2019, 455, 5960, 99.33
2019, 455, 5960, 99.33
2019, 455, 5960, 99.33
2019, 455, 5960, 99.33
2019, 455, 5960, 99.33
2019, 456, 5973, 99.55
2019, 457, 5986, 99.77
2019, 457, 5986, 99.77
2019, 458, 5999, 99.98
2019, 458, 5999, 99.98
2019, 460, 6026, 100.43
2019, 461, 6039, 100.65
2019, 461, 6039, 100.65
2019, 462, 6052, 100.87
2019, 462, 6052, 100.87
2019, 462, 6052, 100.87
2019, 463, 6065, 101.08
2019, 464, 6078, 101.30
2019, 464, 6078, 101.30
2019, 465, 6091, 101.52
2019, 465, 6091, 101.52
2019, 465, 6091, 101.52
2019, 466, 6104, 101.73
2019, 466, 6104, 101.73
2019, 466, 6104, 101.73
2019, 466, 6104, 101.73
2019, 466, 6104, 101.73
2019, 467, 6117, 101.95
2019, 467, 6117, 101.95
2019, 468, 6130, 102.17
2019, 468, 6130, 102.17
2019, 469, 6143, 102.38
2019, 470, 6157, 102.62
2019, 470, 6157, 102.62
2019, 471, 6170, 102.83
2019, 471, 6170, 102.83
2019, 471, 6170, 102.83
2019, 471, 6170, 102.83
2019, 472, 6183, 103.05
2019, 473, 6196, 103.27
2019, 473, 6196, 103.27
2019, 473, 6196, 103.27
2019, 473, 6196, 103.27
2019, 473, 6196, 103.27
2019, 474, 6209, 103.48
2019, 474, 6209, 103.48
2019, 474, 6209, 103.48
2019, 475, 6222, 103.70
2019, 475, 6222, 103.70
2019, 475, 6222, 103.70
2019, 475, 6222, 103.70
2019, 476, 6235, 103.92
2019, 476, 6235, 103.92
2019, 476, 6235, 103.92
2019, 476, 6235, 103.92
2019, 476, 6235, 103.92
2019, 476, 6235, 103.92
2019, 476, 6235, 103.92
2019, 477, 6248, 104.13
2019, 478, 6261, 104.35
2019, 478, 6261, 104.35
2019, 478, 6261, 104.35
2019, 478, 6261, 104.35
2019, 479, 6274, 104.57
2019, 480, 6288, 104.80
2019, 480, 6288, 104.80
2019, 480, 6288, 104.80
2019, 480, 6288, 104.80
2019, 481, 6301, 105.02
2019, 481, 6301, 105.02
2019, 481, 6301, 105.02
2019, 481, 6301, 105.02
2019, 482, 6314, 105.23
2019, 482, 6314, 105.23
2019, 482, 6314, 105.23
2019, 482, 6314, 105.23
2019, 482, 6314, 105.23
2019, 483, 6327, 105.45
2019, 483, 6327, 105.45
2019, 483, 6327, 105.45
2019, 483, 6327, 105.45
2019, 483, 6327, 105.45
2019, 484, 6340, 105.67
2019, 484, 6340, 105.67
2019, 484, 6340, 105.67
2019, 485, 6353, 105.88
2019, 485, 6353, 105.88
2019, 485, 6353, 105.88
2019, 485, 6353, 105.88
2019, 486, 6366, 106.10
2019, 486, 6366, 106.10
2019, 486, 6366, 106.10
2019, 487, 6379, 106.32
2019, 487, 6379, 106.32
2019, 487, 6379, 106.32
2019, 487, 6379, 106.32
2019, 488, 6392, 106.53
2019, 488, 6392, 106.53
2019, 488, 6392, 106.53
2019, 488, 6392, 106.53
2019, 489, 6405, 106.75
2019, 489, 6405, 106.75
2019, 489, 6405, 106.75
2019, 489, 6405, 106.75
2019, 489, 6405, 106.75
2019, 489, 6405, 106.75
2019, 489, 6405, 106.75
2019, 490, 6419, 106.98
2019, 490, 6419, 106.98
2019, 490, 6419, 106.98
2019, 490, 6419, 106.98
2019, 490, 6419, 106.98
2019, 490, 6419, 106.98
2019, 491, 6432, 107.20
2019, 491, 6432, 107.20
2019, 491, 6432, 107.20
2019, 491, 6432, 107.20
2019, 491, 6432, 107.20
2019, 492, 6445, 107.42
2019, 492, 6445, 107.42
2019, 492, 6445, 107.42
2019, 492, 6445, 107.42
2019, 492, 6445, 107.42
2019, 492, 6445, 107.42
2019, 493, 6458, 107.63
2019, 493, 6458, 107.63
2019, 493, 6458, 107.63
2019, 493, 6458, 107.63
2019, 494, 6471, 107.85
2019, 494, 6471, 107.85
2019, 495, 6484, 108.07
2019, 495, 6484, 108.07
2019, 495, 6484, 108.07
2019, 495, 6484, 108.07
2019, 495, 6484, 108.07
2019, 496, 6497, 108.28
2019, 496, 6497, 108.28
2019, 496, 6497, 108.28
2019, 496, 6497, 108.28
2019, 496, 6497, 108.28
2019, 497, 6510, 108.50
2019, 497, 6510, 108.50
2019, 497, 6510, 108.50
2019, 497, 6510, 108.50
2019, 498, 6523, 108.72
2019, 498, 6523, 108.72
2019, 498, 6523, 108.72
2019, 498, 6523, 108.72
2019, 498, 6523, 108.72
2019, 498, 6523, 108.72
2019, 498, 6523, 108.72
2019, 499, 6536, 108.93
2019, 499, 6536, 108.93
2019, 499, 6536, 108.93
2019, 499, 6536, 108.93
2019, 499, 6536, 108.93
2019, 499, 6536, 108.93
2019, 500, 6550, 109.17
2019, 500, 6550, 109.17
2019, 500, 6550, 109.17
2019, 501, 6563, 109.38
2019, 501, 6563, 109.38
2019, 501, 6563, 109.38
2019, 501, 6563, 109.38
2019, 502, 6576, 109.60
2019, 502, 6576, 109.60
2019, 502, 6576, 109.60
2019, 502, 6576, 109.60
2019, 502, 6576, 109.60
2019, 502, 6576, 109.60
2019, 503, 6589, 109.82
2019, 503, 6589, 109.82
2019, 503, 6589, 109.82
2019, 504, 6602, 110.03
2019, 504, 6602, 110.03
2019, 504, 6602, 110.03
2019, 504, 6602, 110.03
2019, 505, 6615, 110.25
2019, 505, 6615, 110.25
2019, 505, 6615, 110.25
2019, 506, 6628, 110.47
2019, 506, 6628, 110.47
2019, 506, 6628, 110.47
2019, 506, 6628, 110.47
2019, 506, 6628, 110.47
2019, 507, 6641, 110.68
2019, 507, 6641, 110.68
2019, 507, 6641, 110.68
2019, 507, 6641, 110.68
2019, 507, 6641, 110.68
2019, 507, 6641, 110.68
2019, 508, 6654, 110.90
2019, 508, 6654, 110.90
2019, 508, 6654, 110.90
2019, 508, 6654, 110.90
2019, 508, 6654, 110.90
2019, 508, 6654, 110.90
2019, 508, 6654, 110.90
2019, 509, 6667, 111.12
2019, 509, 6667, 111.12
2019, 509, 6667, 111.12
2019, 509, 6667, 111.12
2019, 509, 6667, 111.12
2019, 510, 6681, 111.35
2019, 510, 6681, 111.35
2019, 510, 6681, 111.35
2019, 511, 6694, 111.57
2019, 511, 6694, 111.57
2019, 511, 6694, 111.57
2019, 511, 6694, 111.57
2019, 511, 6694, 111.57
2019, 512, 6707, 111.78
2019, 512, 6707, 111.78
2019, 512, 6707, 111.78
2019, 512, 6707, 111.78
2019, 512, 6707, 111.78
2019, 512, 6707, 111.78
2019, 513, 6720, 112.00
2019, 513, 6720, 112.00
2019, 513, 6720, 112.00
2019, 513, 6720, 112.00
2019, 513, 6720, 112.00
2019, 513, 6720, 112.00
2019, 513, 6720, 112.00
2019, 514, 6733, 112.22
2019, 514, 6733, 112.22
2019, 514, 6733, 112.22
2019, 514, 6733, 112.22
2019, 514, 6733, 112.22
2019, 514, 6733, 112.22
2019, 514, 6733, 112.22
2019, 515, 6746, 112.43
2019, 515, 6746, 112.43
2019, 515, 6746, 112.43
2019, 515, 6746, 112.43
2019, 515, 6746, 112.43
2019, 515, 6746, 112.43
2019, 515, 6746, 112.43
2019, 515, 6746, 112.43
2019, 516, 6759, 112.65
2019, 516, 6759, 112.65
2019, 516, 6759, 112.65
2019, 516, 6759, 112.65
2019, 516, 6759, 112.65
2019, 516, 6759, 112.65
2019, 516, 6759, 112.65
2019, 517, 6772, 112.87
2019, 517, 6772, 112.87
2019, 517, 6772, 112.87
2019, 517, 6772, 112.87
2019, 517, 6772, 112.87
2019, 518, 6785, 113.08
2019, 518, 6785, 113.08
2019, 518, 6785, 113.08
2019, 518, 6785, 113.08
2019, 518, 6785, 113.08
2019, 518, 6785, 113.08
2019, 519, 6798, 113.30
2019, 519, 6798, 113.30
2019, 519, 6798, 113.30
2019, 519, 6798, 113.30
2019, 519, 6798, 113.30
2019, 519, 6798, 113.30
2019, 520, 6812, 113.53
2019, 520, 6812, 113.53
2019, 520, 6812, 113.53
2019, 520, 6812, 113.53
2019, 520, 6812, 113.53
2019, 520, 6812, 113.53
2019, 520, 6812, 113.53
2019, 520, 6812, 113.53
2019, 521, 6825, 113.75
2019, 521, 6825, 113.75
2019, 521, 6825, 113.75
2019, 521, 6825, 113.75
2019, 521, 6825, 113.75
2019, 521, 6825, 113.75
2019, 521, 6825, 113.75
2019, 521, 6825, 113.75
2019, 521, 6825, 113.75
2019, 522, 6838, 113.97
2019, 522, 6838, 113.97
2019, 522, 6838, 113.97
2019, 522, 6838, 113.97
2019, 522, 6838, 113.97
2019, 522, 6838, 113.97
2019, 522, 6838, 113.97
2019, 522, 6838, 113.97
2019, 522, 6838, 113.97
2019, 523, 6851, 114.18
2019, 523, 6851, 114.18
2019, 523, 6851, 114.18
2019, 523, 6851, 114.18
2019, 523, 6851, 114.18
2019, 523, 6851, 114.18
2019, 524, 6864, 114.40
2019, 524, 6864, 114.40
2019, 524, 6864, 114.40
2019, 524, 6864, 114.40
2019, 524, 6864, 114.40
2019, 524, 6864, 114.40
2019, 524, 6864, 114.40
2019, 525, 6877, 114.62
2019, 525, 6877, 114.62
2019, 525, 6877, 114.62
2019, 525, 6877, 114.62
2019, 525, 6877, 114.62
2019, 525, 6877, 114.62
2019, 525, 6877, 114.62
2019, 525, 6877, 114.62
2019, 525, 6877, 114.62
2019, 525, 6877, 114.62
2019, 525, 6877, 114.62
2019, 525, 6877, 114.62
2019, 525, 6877, 114.62
2019, 526, 6890, 114.83
2019, 526, 6890, 114.83
2019, 526, 6890, 114.83
2019, 526, 6890, 114.83
2019, 526, 6890, 114.83
2019, 526, 6890, 114.83
2019, 527, 6903, 115.05
2019, 527, 6903, 115.05
2019, 527, 6903, 115.05
2019, 527, 6903, 115.05
2019, 527, 6903, 115.05
2019, 527, 6903, 115.05
2019, 527, 6903, 115.05
2019, 528, 6916, 115.27
2019, 528, 6916, 115.27
2019, 528, 6916, 115.27
2019, 528, 6916, 115.27
2019, 529, 6929, 115.48
2019, 529, 6929, 115.48
2019, 529, 6929, 115.48
2019, 529, 6929, 115.48
2019, 529, 6929, 115.48
2019, 530, 6943, 115.72
2019, 530, 6943, 115.72
2019, 530, 6943, 115.72
2019, 530, 6943, 115.72
2019, 530, 6943, 115.72
2019, 530, 6943, 115.72
2019, 530, 6943, 115.72
2019, 530, 6943, 115.72
2019, 531, 6956, 115.93
2019, 531, 6956, 115.93
2019, 531, 6956, 115.93
2019, 531, 6956, 115.93
2019, 531, 6956, 115.93
2019, 531, 6956, 115.93
2019, 531, 6956, 115.93
2019, 531, 6956, 115.93
2019, 531, 6956, 115.93
2019, 531, 6956, 115.93
2019, 532, 6969, 116.15
2019, 532, 6969, 116.15
2019, 532, 6969, 116.15
2019, 532, 6969, 116.15
2019, 532, 6969, 116.15
2019, 532, 6969, 116.15
2019, 532, 6969, 116.15
2019, 532, 6969, 116.15
2019, 533, 6982, 116.37
2019, 533, 6982, 116.37
2019, 533, 6982, 116.37
2019, 533, 6982, 116.37
2019, 533, 6982, 116.37
2019, 533, 6982, 116.37
2019, 533, 6982, 116.37
2019, 534, 6995, 116.58
2019, 534, 6995, 116.58
2019, 534, 6995, 116.58
2019, 534, 6995, 116.58
2019, 534, 6995, 116.58
2019, 534, 6995, 116.58
2019, 534, 6995, 116.58
2019, 534, 6995, 116.58
2019, 534, 6995, 116.58
2019, 534, 6995, 116.58
2019, 534, 6995, 116.58
2019, 534, 6995, 116.58
2019, 534, 6995, 116.58
2019, 534, 6995, 116.58
2019, 534, 6995, 116.58
2019, 535, 7008, 116.80
2019, 535, 7008, 116.80
2019, 535, 7008, 116.80
2019, 535, 7008, 116.80
2019, 535, 7008, 116.80
2019, 535, 7008, 116.80
2019, 535, 7008, 116.80
2019, 535, 7008, 116.80
2019, 535, 7008, 116.80
2019, 535, 7008, 116.80
2019, 536, 7021, 117.02
2019, 536, 7021, 117.02
2019, 536, 7021, 117.02
2019, 536, 7021, 117.02
2019, 536, 7021, 117.02
2019, 537, 7034, 117.23
2019, 537, 7034, 117.23
2019, 537, 7034, 117.23
2019, 537, 7034, 117.23
2019, 537, 7034, 117.23
2019, 538, 7047, 117.45
2019, 538, 7047, 117.45
2019, 538, 7047, 117.45
2019, 538, 7047, 117.45
2019, 538, 7047, 117.45
2019, 538, 7047, 117.45
2019, 538, 7047, 117.45
2019, 538, 7047, 117.45
2019, 539, 7060, 117.67
2019, 539, 7060, 117.67
2019, 539, 7060, 117.67
2019, 539, 7060, 117.67
2019, 539, 7060, 117.67
2019, 539, 7060, 117.67
2019, 539, 7060, 117.67
2019, 539, 7060, 117.67
2019, 539, 7060, 117.67
2019, 539, 7060, 117.67
2019, 540, 7074, 117.90
2019, 540, 7074, 117.90
2019, 540, 7074, 117.90
2019, 540, 7074, 117.90
2019, 540, 7074, 117.90
2019, 540, 7074, 117.90
2019, 540, 7074, 117.90
2019, 540, 7074, 117.90
2019, 540, 7074, 117.90
2019, 541, 7087, 118.12
2019, 541, 7087, 118.12
2019, 541, 7087, 118.12
2019, 541, 7087, 118.12
2019, 541, 7087, 118.12
2019, 541, 7087, 118.12
2019, 541, 7087, 118.12
2019, 541, 7087, 118.12
2019, 542, 7100, 118.33
2019, 542, 7100, 118.33
2019, 542, 7100, 118.33
2019, 542, 7100, 118.33
2019, 542, 7100, 118.33
2019, 542, 7100, 118.33
2019, 542, 7100, 118.33
2019, 542, 7100, 118.33
2019, 543, 7113, 118.55
2019, 543, 7113, 118.55
2019, 543, 7113, 118.55
2019, 543, 7113, 118.55
2019, 543, 7113, 118.55
2019, 543, 7113, 118.55
2019, 543, 7113, 118.55
2019, 543, 7113, 118.55
2019, 543, 7113, 118.55
2019, 543, 7113, 118.55
2019, 544, 7126, 118.77
2019, 544, 7126, 118.77
2019, 544, 7126, 118.77
2019, 544, 7126, 118.77
2019, 545, 7139, 118.98
2019, 545, 7139, 118.98
2019, 545, 7139, 118.98
2019, 545, 7139, 118.98
2019, 546, 7152, 119.20
2019, 546, 7152, 119.20
2019, 546, 7152, 119.20
2019, 546, 7152, 119.20
2019, 546, 7152, 119.20
2019, 546, 7152, 119.20
2019, 546, 7152, 119.20
2019, 547, 7165, 119.42
2019, 547, 7165, 119.42
2019, 547, 7165, 119.42
2019, 547, 7165, 119.42
2019, 547, 7165, 119.42
2019, 547, 7165, 119.42
2019, 548, 7178, 119.63
2019, 548, 7178, 119.63
2019, 548, 7178, 119.63
2019, 548, 7178, 119.63
2019, 549, 7191, 119.85
2019, 549, 7191, 119.85
2019, 549, 7191, 119.85
2019, 549, 7191, 119.85
2019, 549, 7191, 119.85
2019, 549, 7191, 119.85
2019, 549, 7191, 119.85
2019, 550, 7205, 120.08
2019, 550, 7205, 120.08
2019, 550, 7205, 120.08
2019, 550, 7205, 120.08
2019, 550, 7205, 120.08
2019, 550, 7205, 120.08
2019, 550, 7205, 120.08
2019, 550, 7205, 120.08
2019, 550, 7205, 120.08
2019, 551, 7218, 120.30
2019, 551, 7218, 120.30
2019, 551, 7218, 120.30
2019, 551, 7218, 120.30
2019, 551, 7218, 120.30
2019, 551, 7218, 120.30
2019, 552, 7231, 120.52
2019, 552, 7231, 120.52
2019, 552, 7231, 120.52
2019, 552, 7231, 120.52
2019, 552, 7231, 120.52
2019, 552, 7231, 120.52
2019, 553, 7244, 120.73
2019, 553, 7244, 120.73
2019, 553, 7244, 120.73
2019, 553, 7244, 120.73
2019, 553, 7244, 120.73
2019, 553, 7244, 120.73
2019, 554, 7257, 120.95
2019, 554, 7257, 120.95
2019, 554, 7257, 120.95
2019, 554, 7257, 120.95
2019, 554, 7257, 120.95
2019, 555, 7270, 121.17
2019, 555, 7270, 121.17
2019, 556, 7283, 121.38
2019, 556, 7283, 121.38
2019, 556, 7283, 121.38
2019, 556, 7283, 121.38
2019, 556, 7283, 121.38
2019, 556, 7283, 121.38
2019, 558, 7309, 121.82
2019, 558, 7309, 121.82
2019, 559, 7322, 122.03
2019, 559, 7322, 122.03
2019, 559, 7322, 122.03
2019, 559, 7322, 122.03
2019, 559, 7322, 122.03
2019, 559, 7322, 122.03
2019, 559, 7322, 122.03
2019, 560, 7336, 122.27
2019, 560, 7336, 122.27
2019, 560, 7336, 122.27
2019, 560, 7336, 122.27
2019, 560, 7336, 122.27
2019, 560, 7336, 122.27
2019, 561, 7349, 122.48
2019, 562, 7362, 122.70
2019, 562, 7362, 122.70
2019, 562, 7362, 122.70
2019, 562, 7362, 122.70
2019, 563, 7375, 122.92
2019, 563, 7375, 122.92
2019, 563, 7375, 122.92
2019, 563, 7375, 122.92
2019, 563, 7375, 122.92
2019, 564, 7388, 123.13
2019, 564, 7388, 123.13
2019, 564, 7388, 123.13
2019, 564, 7388, 123.13
2019, 565, 7401, 123.35
2019, 565, 7401, 123.35
2019, 566, 7414, 123.57
2019, 566, 7414, 123.57
2019, 566, 7414, 123.57
2019, 566, 7414, 123.57
2019, 566, 7414, 123.57
2019, 566, 7414, 123.57
2019, 566, 7414, 123.57
2019, 567, 7427, 123.78
2019, 567, 7427, 123.78
2019, 567, 7427, 123.78
2019, 568, 7440, 124.00
2019, 568, 7440, 124.00
2019, 568, 7440, 124.00
2019, 568, 7440, 124.00
2019, 569, 7453, 124.22
2019, 569, 7453, 124.22
2019, 569, 7453, 124.22
2019, 569, 7453, 124.22
2019, 570, 7467, 124.45
2019, 570, 7467, 124.45
2019, 570, 7467, 124.45
2019, 570, 7467, 124.45
2019, 570, 7467, 124.45
2019, 570, 7467, 124.45
2019, 570, 7467, 124.45
2019, 571, 7480, 124.67
2019, 571, 7480, 124.67
2019, 571, 7480, 124.67
2019, 571, 7480, 124.67
2019, 571, 7480, 124.67
2019, 571, 7480, 124.67
2019, 571, 7480, 124.67
2019, 571, 7480, 124.67
2019, 571, 7480, 124.67
2019, 572, 7493, 124.88
2019, 572, 7493, 124.88
2019, 573, 7506, 125.10
2019, 573, 7506, 125.10
2019, 573, 7506, 125.10
2019, 573, 7506, 125.10
2019, 574, 7519, 125.32
2019, 574, 7519, 125.32
2019, 574, 7519, 125.32
2019, 574, 7519, 125.32
2019, 574, 7519, 125.32
2019, 575, 7532, 125.53
2019, 575, 7532, 125.53
2019, 575, 7532, 125.53
2019, 575, 7532, 125.53
2019, 575, 7532, 125.53
2019, 575, 7532, 125.53
2019, 576, 7545, 125.75
2019, 576, 7545, 125.75
2019, 576, 7545, 125.75
2019, 576, 7545, 125.75
2019, 576, 7545, 125.75
2019, 576, 7545, 125.75
2019, 576, 7545, 125.75
2019, 577, 7558, 125.97
2019, 577, 7558, 125.97
2019, 577, 7558, 125.97
2019, 577, 7558, 125.97
2019, 577, 7558, 125.97
2019, 578, 7571, 126.18
2019, 578, 7571, 126.18
2019, 578, 7571, 126.18
2019, 578, 7571, 126.18
2019, 578, 7571, 126.18
2019, 578, 7571, 126.18
2019, 578, 7571, 126.18
2019, 578, 7571, 126.18
2019, 578, 7571, 126.18
2019, 579, 7584, 126.40
2019, 579, 7584, 126.40
2019, 579, 7584, 126.40
2019, 579, 7584, 126.40
2019, 579, 7584, 126.40
2019, 580, 7598, 126.63
2019, 580, 7598, 126.63
2019, 580, 7598, 126.63
2019, 580, 7598, 126.63
2019, 580, 7598, 126.63
2019, 580, 7598, 126.63
2019, 580, 7598, 126.63
2019, 580, 7598, 126.63
2019, 580, 7598, 126.63
2019, 581, 7611, 126.85
2019, 581, 7611, 126.85
2019, 581, 7611, 126.85
2019, 581, 7611, 126.85
2019, 581, 7611, 126.85
2019, 582, 7624, 127.07
2019, 582, 7624, 127.07
2019, 582, 7624, 127.07
2019, 582, 7624, 127.07
2019, 582, 7624, 127.07
2019, 583, 7637, 127.28
2019, 583, 7637, 127.28
2019, 583, 7637, 127.28
2019, 583, 7637, 127.28
2019, 583, 7637, 127.28
2019, 583, 7637, 127.28
2019, 583, 7637, 127.28
2019, 583, 7637, 127.28
2019, 583, 7637, 127.28
2019, 583, 7637, 127.28
2019, 584, 7650, 127.50
2019, 584, 7650, 127.50
2019, 584, 7650, 127.50
2019, 584, 7650, 127.50
2019, 584, 7650, 127.50
2019, 584, 7650, 127.50
2019, 585, 7663, 127.72
2019, 585, 7663, 127.72
2019, 585, 7663, 127.72
2019, 585, 7663, 127.72
2019, 585, 7663, 127.72
2019, 585, 7663, 127.72
2019, 585, 7663, 127.72
2019, 585, 7663, 127.72
2019, 586, 7676, 127.93
2019, 586, 7676, 127.93
2019, 586, 7676, 127.93
2019, 586, 7676, 127.93
2019, 586, 7676, 127.93
2019, 586, 7676, 127.93
2019, 586, 7676, 127.93
2019, 586, 7676, 127.93
2019, 586, 7676, 127.93
2019, 586, 7676, 127.93
2019, 586, 7676, 127.93
2019, 586, 7676, 127.93
2019, 586, 7676, 127.93
2019, 587, 7689, 128.15
2019, 587, 7689, 128.15
2019, 587, 7689, 128.15
2019, 587, 7689, 128.15
2019, 587, 7689, 128.15
2019, 588, 7702, 128.37
2019, 588, 7702, 128.37
2019, 588, 7702, 128.37
2019, 588, 7702, 128.37
2019, 588, 7702, 128.37
2019, 588, 7702, 128.37
2019, 588, 7702, 128.37
2019, 588, 7702, 128.37
2019, 589, 7715, 128.58
2019, 589, 7715, 128.58
2019, 589, 7715, 128.58
2019, 589, 7715, 128.58
2019, 589, 7715, 128.58
2019, 589, 7715, 128.58
2019, 589, 7715, 128.58
2019, 589, 7715, 128.58
